usableArea,totalArea,bedrooms,bathrooms,floors,yearBuilt,propertyType_SINGLE_HOUSE,propertyType_TOWN_HOUSE,propertyType_APARTMENT,propertyType_VILLA,direction_EAST,direction_WEST,direction_SOUTH,direction_NORTH,direction_NORTHEAST,direction_NORTHWEST,direction_SOUTHEAST,direction_SOUTHWEST,landArea,frontWidth,roadWidth,depth,frontyardArea,backyardArea,lotArea,gardenArea,parkingSpaces,floor,hasPool,hasGym,hasHomeTheater,hasGameRoom,hasSecurityCamera,has24hSecurity,hasSmartLock,hasSecurityDoor,hasGarden,hasPlayground,hasRooftop,hasDishwasher,hasDryer,hasMicrowave,hasOven,hasRefrigerator,hasWasher,walkScore,bikeScore,transitScore,quietness,securityLevel,totalRooms,propertyAge,price
50.0,80.63038704021346,2,2,1,1993,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,8.578991777878521,0.0,0.0,0.0,0.0,0.0,0,20,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,8.426655576945116,5.882021768942632,6.330339502977514,4.804939335612075,6.31589194136062,7,32,312231.59
50.0,107.10838672786485,1,1,1,2001,0,0,0,1,1,0,0,0,0,0,0,0,277.81813178682614,0.0,2.5820581780779808,0.0,11.8241951789982,98.84733016730132,761.7309912683363,374.28680699147054,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,4.96736424699457,6.276576454291811,6.3443476109384465,7.526028156326188,7.722295123175084,3,24,698068.21
85.01479916441279,135.0163246045235,2,1,1,1998,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,4.188457497088687,0.0,0.0,0.0,0.0,0.0,0,10,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,10.0,5.2277374719053356,6.874830108096616,7.457800675448145,5.674034794350325,7,27,733729.54
174.03357078385363,248.65824886444202,3,2,4,1999,0,1,0,0,0,1,0,0,0,0,0,0,106.7438667550357,2.4760562165723097,2.0,19.30451127951234,36.345984327029626,71.3076513818924,0.0,0.0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,7.530679339895942,3.7906933024319973,2.0464467072683217,3.469589654547989,8.213445442180241,8,26,1371322.65
74.53790192040208,100.03612113191674,2,2,1,1991,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,6.469888324236601,0.0,0.0,0.0,0.0,0.0,2,3,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,8.91738075469684,5.376960344599976,8.129720623830371,3.9068021021462966,5.1954379960582235,7,34,528081.86
50.0,60.0,1,1,1,2008,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,9.840649582469501,0.0,0.0,0.0,0.0,0.0,1,2,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,6.6014314625705355,5.713340444513312,7.522596673492071,4.687802941666349,4.328198286111061,2,17,383716.13
50.0,110.78589712008915,2,2,4,2018,0,1,0,0,0,0,0,0,0,0,1,0,133.79021515502245,7.351252831967978,7.195003558464567,11.128447033828056,20.791652888104863,0.0,0.0,0.0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,3.928239292591904,5.39379917133691,5.9069622246825055,5.216823756522753,6.462441090300956,4,7,332162.8
98.88946985768354,129.67780064469179,2,1,2,2017,0,1,0,0,0,0,0,0,0,0,0,1,251.7610025789093,7.946282137286243,13.545425918348336,11.442148896209464,19.988278898516782,33.56014125811304,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,2.176035652648873,4.736548029862102,6.052986090823653,2.4715362384854256,5.177698974731764,4,8,636902.96
112.72427317186522,135.87301042447623,2,1,1,2022,0,1,0,0,0,1,0,0,0,0,0,0,51.85619914493634,6.528276322652671,5.783502915633844,0.47815390442156414,62.15450849191253,100.73325368647198,0.0,0.0,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,5.875788198245999,4.920253672901181,5.107441220070147,2.766597253815478,7.664244597495227,7,3,784854.65
94.56731648075613,174.73110350738284,3,2,5,2020,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,10.338460848491408,0.0,80.44772443314721,71.80083079365056,0.0,0.0,4,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,3.05721304354468,4.662994100252375,8.351887492313583,10.0,6.028277178195343,8,5,851727.44
72.61383354992564,85.70211397574933,2,2,1,1992,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,4.819543167224296,0.0,0.0,0.0,0.0,0.0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,6.50458443471205,8.006486539940775,6.415708726516185,6.536543150088061,4.113864629099334,5,33,579907.94
126.75234605518861,144.80577824870494,2,2,5,1997,0,1,0,0,0,0,1,0,0,0,0,0,130.0232258583133,9.0764835646184,8.464260851481711,2.918074188182766,59.2802514813481,0.0,0.0,0.0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,4.908864414072609,6.658189118106932,1.6969206311449265,6.764956547364122,6.317170257471052,4,28,768832.78
66.16341280478503,60.07915457391464,2,1,1,2006,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,15.039147491228409,0.0,0.0,0.0,0.0,0.0,1,27,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,8.748416775545847,5.724855911561572,6.946150464865123,4.920876148450014,4.112343675537438,4,19,577863.11
121.69245088734135,159.99087687321028,3,2,1,2002,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,15,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,7.7392460686641185,8.892144132064363,7.460339479371826,10.0,8.23723961772163,8,23,840317.17
115.63076804483727,140.784134916984,2,2,4,2016,0,1,0,0,1,0,0,0,0,0,0,0,334.54577360245656,4.293233207994952,4.074827446374947,15.457072624805209,0.0,68.29903257212902,0.0,0.0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,5.994208810111407,5.167271099215462,5.152441326638327,6.525780927950601,5.9155497723646695,5,9,832802.76
76.97306922033972,98.87606103073135,1,1,2,2001,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,5.781065875032274,0.0,0.0,0.0,636.1135796960853,74.57769516063868,2,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,8.344477682144994,6.441096333211938,5.7392231806142595,5.6432271225335535,4.103599119476966,5,24,867400.48
175.9968548935925,182.88080743319196,3,1,4,2007,0,0,0,1,0,0,0,0,0,0,0,1,149.5193792523683,0.0,5.600467759513341,0.0,27.36427608360109,0.0,74.32605317784305,572.3534888626775,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0.6842286986325608,7.56497459633761,6.82841011880875,7.999752175502927,4.6160004671652795,9,18,2118516.28
65.81590562360182,94.1056609787598,2,1,4,2022,0,1,0,0,0,0,0,0,0,0,1,0,72.76911666343644,6.091250645159509,7.245521599872932,24.706504102552426,13.693171791127568,36.03287545047939,0.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,5.834784436363436,4.380092406106776,6.359659985869908,7.347158292218591,2.7914334758432413,5,3,524396.57
63.095805957563904,72.64833931071877,2,1,4,2008,0,1,0,0,1,0,0,0,0,0,0,0,50.607803897064684,3.629425036443261,7.225635599754398,29.707106412432953,26.527777300818624,48.81293518691059,0.0,0.0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,5.171291114351957,4.7927418171104135,5.322339321883733,4.937807940223335,6.707290426830484,4,17,454851.45
189.16094054550987,268.6821538957426,5,3,1,2010,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,9.486106433299168,0.0,50.3055453774814,0.0,0.0,0.0,4,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,6.618266540300912,7.780543760675011,3.6249356753733952,4.028162763575185,3.5176538689268697,10,15,1326186.2
188.05914549753453,207.90700214610646,4,2,4,2025,0,1,0,0,0,0,0,0,0,0,0,1,230.8444471286506,7.0478150953939736,11.402342326485975,11.017160988847365,0.0,48.101961982921814,0.0,0.0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,4.9468306768025,6.169148198377906,2.0184100059398706,6.973132839960306,5.361665802109204,6,0,1561357.12
222.1197263077006,241.5877299327552,4,2,3,1990,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,3.683864675044803,0.0,41.42319978706273,82.59492274109247,0.0,0.0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,6.235693255193787,6.945610977407501,4.516691634257246,8.266902154954568,5.150735487814491,10,35,1741960.47
103.45991443061314,152.7636509557815,2,2,1,2000,0,0,0,1,0,0,0,0,1,0,0,0,231.02159091581433,0.0,4.478001559569522,0.0,45.611708609165746,84.36109201323586,580.3015606740851,482.2549218567589,4,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,3.751952692539361,7.097060867389983,4.120848392242721,8.556962849316527,7.141849434627306,6,25,1187302.38
131.13513332054578,162.18974295963395,3,2,5,2008,0,1,0,0,0,0,0,0,0,0,0,1,181.21499277965245,1.5490282394244534,6.487886082257106,8.199832786352387,2.6299099318416594,97.92912761584616,0.0,0.0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,5.342057257707265,5.871335475162539,7.606914983317484,2.4619786746319607,4.434741176449369,10,17,1024768.45
82.94790565504883,105.19286070836205,1,1,4,2007,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,11.384116041302734,0.0,63.004107569211115,179.43179853984878,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.888166131649739,7.233590786051272,3.4961125471681376,7.066471249118435,6.797525283500198,6,18,572128.08
170.3349583336346,209.589911692842,4,2,3,2014,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,7.71944914385685,0.0,58.171264813987,56.09802829220391,0.0,0.0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,6.212259517261391,6.217300298017781,2.8695482072258,7.784023295317189,4.1996620241016815,7,11,1005164.33
127.29477340038622,159.51003637426192,2,1,5,2015,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,8.05056291811246,0.0,0.0,95.66269908611054,0.0,0.0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,3.936802046223109,6.227631148831331,2.6627285499034623,6.703019162931874,5.335288959222587,3,10,724591.18
50.0,72.01949272471533,1,1,5,1995,0,1,0,0,1,0,0,0,0,0,0,0,64.95427457014567,6.26009148878399,2.0,12.493277923904802,16.0214783459233,32.57744303567193,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,3.6144438981941747,6.083281228900106,3.7035358257535105,6.470430133929806,6.438186326924214,4,30,298778.74
160.14590205628068,198.46652042414993,3,1,1,2020,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,12.080413260993002,0.0,0.0,0.0,0.0,0.0,0,6,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,7.380294047981743,9.046704301581398,6.9878585254557475,1.948663895356634,3.979848176847468,9,5,1436752.58
103.97772515470821,99.84995719843604,3,2,1,1993,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,8.997330317878912,0.0,0.0,0.0,0.0,0.0,1,14,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,7.94045697882237,5.2829839952175845,5.345355577518427,6.3438536159175865,5.733840474391625,8,32,816511.41
90.08221668350511,107.62443309760147,2,1,5,2000,0,1,0,0,0,0,0,0,0,0,1,0,202.68198551547692,4.177051562792231,6.703773929607308,22.135520428194916,36.22406626697131,20.48719140845533,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,6.015352465398079,3.519239778683191,6.232272529818836,6.040206060612336,3.8612211945340738,6,25,441871.79
98.33888429752994,149.18715030514983,2,1,1,2015,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,10.577252651915007,0.0,0.0,0.0,0.0,0.0,2,48,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,4.989643869092154,5.823723085326105,9.20130427183874,5.804718417857609,5.113761835487947,5,10,907048.88
50.0,63.89293417589579,2,2,1,2013,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,5.892084389696778,0.0,0.0,0.0,0.0,0.0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,7.486907607203752,5.97085454829474,10.0,6.468274384740015,7.1568262705722665,4,12,400985.15
74.39804595263683,78.22545719355577,2,2,1,1995,0,1,0,0,0,1,0,0,0,0,0,0,193.87417555588988,3.1917441161793696,9.195864961167446,17.16732926818122,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7.172918708694885,1.8909418184619806,7.37400885353885,4.166438201137112,5.56690398614495,6,30,439383.85
114.956045083294,116.9638576730459,3,2,4,2022,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,17.392493855997323,0.0,44.71359077886306,61.3259606809522,0.0,0.0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,6.0657620906097405,5.026516353358905,4.64023361185179,8.227882712708073,3.95466845805908,10,3,1049339.4
173.33763130534817,157.64328281130835,3,2,2,2008,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,11.148632120956849,0.0,55.78264832372551,162.57231170627418,0.0,0.0,3,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,6.195129520768,6.534051044545269,5.269047373248805,7.205813868905292,5.865287233620027,8,17,1609939.37
152.29536460460506,208.82481877737024,4,3,1,2013,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,25,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,8.041387765675982,8.73737576924832,5.393322211735838,6.676486510501501,7.197657005235826,10,12,1235523.11
161.25772047229168,191.1209442384391,3,2,1,1990,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,6.12286123636725,0.0,0.0,0.0,0.0,0.0,5,21,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,8.117578167114882,7.879515949672653,6.172521190872381,4.303839044374355,4.194216940363091,10,35,1301741.87
174.0652475016068,221.31806025768367,4,2,1,2006,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,10.698978255428681,0.0,0.0,0.0,0.0,0.0,3,45,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,6.005771676608555,3.9734965560025626,8.743495046498392,6.853212879660622,6.356138109135184,8,19,1301410.57
129.73652368215232,185.20000273024414,3,2,1,2002,0,1,0,0,1,0,0,0,0,0,0,0,172.93408978627178,4.40287015624388,8.209927538944086,31.616152608457014,0.0,203.9236833979498,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,4.582918768976274,6.020203838322448,3.2861226062013102,8.388995806702077,4.086364870619453,5,23,774119.91
105.2003330153717,83.2756808525105,3,1,3,2023,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,6.0991980076399095,0.0,0.35372447364794724,117.49409043131409,0.0,0.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,4.438572326552428,4.719546425904047,7.327011541425753,5.103086792387682,6.124003403883452,4,2,836793.11
195.62463764004153,189.28118679191567,5,2,2,2003,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,13.096760099619884,0.0,30.535534877862922,90.77131138248757,0.0,0.0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,7.883040913147695,4.934830620923538,4.6910508573266,6.036700052057293,6.099339586973224,11,22,1418838.97
67.20817620071816,119.90456052009823,2,2,5,2009,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,11.86829398329257,0.0,25.53946945682782,0.0,0.0,0.0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,8.26367003805698,5.726634028581136,5.783816349492696,5.595513641446182,4.104956436282725,6,16,457079.35
146.03168218229771,146.7744110902094,3,2,5,2025,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,8.79874953108873,0.0,0.0,48.591412803053224,0.0,0.0,3,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,4.416297869885702,2.8697425933585676,3.708246890598006,9.023369158908173,6.369979604547901,8,0,1125819.99
146.7122164147151,161.71573155368213,4,3,1,2008,0,1,0,0,0,0,0,0,0,0,0,1,229.14700780626953,3.034997976790915,6.783647864086974,18.837734199868446,0.0,73.03686319808531,0.0,0.0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,7.7621752016906544,7.552087285772068,5.528642326585519,6.548451823824723,6.885683378565247,11,17,1167522.56
120.62064388097205,160.60842745927192,2,2,1,1994,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,28,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,9.646296738192493,9.911398368650147,6.059005024406005,6.5674884586679845,6.40757162584445,7,31,925983.83
259.40313026943136,301.2065356239924,5,2,1,2002,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,6.4628107282395115,0.0,0.0,0.0,0.0,0.0,2,10,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,7.854147104715569,10.0,9.36310474667855,3.7040802881395085,4.349024352482967,9,23,1551376.7
136.13844363751306,180.6660588153379,4,3,4,2000,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,8.46143696292071,0.0,17.25851538850449,101.73965681816873,0.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,6.214044135509116,7.0797512949879495,3.734538194060618,3.8597839401099723,5.773857433975833,8,25,949717.13
252.92751320468844,313.7048834712174,5,3,2,2023,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,10.353305592542121,0.0,33.78780742266147,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,5.276240679653273,4.693416839158092,6.444128181414271,4.191663151173462,5.117999297414792,12,2,2084737.64
174.36375357061306,221.83026078613565,4,3,1,2007,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,13.465307080099972,0.0,0.0,0.0,0.0,0.0,2,50,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,5.70418938097805,7.87821958049716,6.334338274281427,5.001560855963804,6.746970369008169,10,18,1701313.74
165.81238973721437,159.2065878416002,3,1,1,2012,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,7.396191959998786,7.239041214763181,8.223668860189987,5.273769303453728,7.974877532947666,4,13,1250242.7
57.9371408936325,70.34466155186033,1,1,1,2006,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,4.303220157871145,0.0,0.0,87.95825774090885,0.0,0.0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,6.505798743895472,4.052546076431444,7.094197052842478,6.396202544168587,5.41528198242485,3,19,444602.6
73.39969560621394,63.88518284114515,2,1,4,1998,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,11.92830060136192,0.0,0.0,55.054241251074274,0.0,0.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,4.241976632076437,4.257836333073996,1.7315114925134134,5.695487885357961,5.8187766146215205,3,27,463779.41
167.2121125784903,149.45558940108327,4,3,2,2021,0,1,0,0,0,0,0,0,0,0,1,0,244.5297165001101,6.994397381140663,5.924337729939109,33.06485405127568,91.90817366181103,159.88646131180982,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,6.2366266075659755,9.566480246924131,7.15967815665751,7.451617490710868,3.555297767391622,7,4,1235113.15
95.67376288135283,119.74837688198458,2,2,1,2000,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,6.492771471429276,0.0,0.0,0.0,0.0,0.0,2,18,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,5.8621121666516345,3.681164471347186,6.772672861491996,6.278113464656861,3.8147513025060666,8,25,638791.17
50.0,94.38764028342645,1,1,2,2025,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,8.67763398344873,0.0,51.493010262257116,37.56961195808567,0.0,0.0,3,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,4.103539751890297,6.091023882793652,3.0125052231964005,6.351392200263398,7.232687244904304,5,0,361728.24
175.62219513461008,220.09067779442185,3,1,1,2022,0,1,0,0,0,0,0,0,0,0,1,0,140.66740063552993,7.3783318788283125,2.0,11.408177244056446,13.153500676313199,0.0,0.0,0.0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,5.8763687725658045,6.776004194819335,3.8010244950095964,7.080835205935037,5.6685419492296285,6,3,941411.93
69.42617295662652,103.44876423338972,2,1,2,1990,0,1,0,0,0,0,0,0,0,1,0,0,143.9208138088481,8.95349191970109,8.331959364800813,18.880167221893565,0.0,0.0,0.0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5.917640723284927,5.468218354205131,8.903742281471166,6.12743939852615,4.93445800666165,6,35,499111.74
96.99798775347568,128.52564526769126,3,1,3,2011,0,1,0,0,0,0,0,0,1,0,0,0,5.214083306944133,7.4608000310104226,11.637658383764578,21.229695735721677,36.95435079221656,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,4.635633656888011,6.1094445200690775,5.6975675727833375,6.047120612526244,5.892452788097448,7,14,538761.24
109.50967344827689,146.50566660084752,3,2,1,2006,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,8.158211860838556,0.0,0.0,0.0,0.0,0.0,2,50,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,6.270351328379386,7.343616491527608,9.044368336492976,3.409738513506213,5.178912348146673,9,19,584554.65
99.19097764574443,109.13614269332432,2,2,3,1994,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,12.827772041196702,0.0,65.41535681566452,94.23360306425559,0.0,0.0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,7.225786542370843,5.864972276917449,5.115849701529724,7.202637967763565,4.199137254694322,4,31,592885.85
108.52089847557889,96.2714634831503,3,1,3,2006,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,9.078071321619959,0.0,6.6482161083173565,96.80649471495316,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,5.165854848062224,4.65683304881072,3.68455830075799,5.662711206439899,5.370156605676526,7,19,560960.08
209.4872169661581,200.05792856010174,5,3,2,2002,0,1,0,0,0,0,1,0,0,0,0,0,138.70708371104632,5.4246341444030985,5.935616709994765,16.417639664377717,64.27856440283645,11.685319154042606,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,4.3765492380545465,8.7035932139501,3.6327634691339847,6.253493434631112,5.5276184398162025,8,23,1272577.23
50.0,64.44317035543395,1,1,1,2009,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,5.071792572275964,0.0,62.47370743568118,0.0,0.0,0.0,2,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,4.884924220149375,6.608972647773364,5.052457927740436,5.5091092688740035,4.437457476174367,5,16,321554.96
98.17759639515482,122.49654808043368,2,2,3,2025,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,5.017088338635828,0.0,0.29712173718903045,236.08560382561953,0.0,0.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5.31339759252304,6.193264111079717,4.379580678931238,7.711000487883743,2.7545806226011273,6,0,653741.35
88.27159996038124,86.72004243860708,2,1,2,2021,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,2.0,0.0,0.0,24.430003969189947,0.0,0.0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,5.382768633959969,6.78015028922189,7.6493684381986595,9.057310251049326,6.352004353834088,6,4,692724.51
155.52541744992178,174.48053461285957,3,2,3,2025,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,10.267114497635617,0.0,7.094902032519382,27.4663188694119,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4.979184233787626,3.888614896570603,5.041759123086827,5.881920526865185,6.788773835936178,10,0,1093662.38
87.3905043824229,101.09919492612512,1,1,2,2005,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,7.743939137918052,0.0,0.0,125.21427081533186,0.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,7.301728664275728,6.643511802382898,2.4014561484871657,5.873430523790773,6.811956818618687,5,20,635608.93
105.22098828657303,110.64532158084879,3,1,1,2003,0,0,0,1,0,1,0,0,0,0,0,0,285.4823304761493,0.0,9.745007864083401,0.0,0.0,35.48778760138274,856.5394096953997,428.6677750495565,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,4.806749430997735,6.540358277702676,7.113102366533605,8.073642073561098,6.837306520369023,8,22,1416515.62
50.0,66.11503798468887,2,1,3,2009,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,6.969972857916206,0.0,49.989777583425266,79.6050142315417,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,5.171635461345248,3.179957510944959,6.719151128924727,6.221698033656261,5.280767815610146,8,16,362728.05
133.65957475010532,185.55719072525113,2,1,1,2004,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,7.359966970490629,0.0,0.0,0.0,0.0,0.0,0,33,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,5.533764553729922,5.405198970788742,6.310466255156353,5.740598085152573,5.470925641438009,8,21,1261660.76
130.01004426763038,155.98884243822232,2,1,5,2011,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,4.568184104627577,0.0,9.061837414219601,107.8355319940109,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,5.323846681532798,6.683330497258726,4.554208956023254,6.744058736709123,1.786307668697511,7,14,855173.98
157.76274447919224,187.86832663617753,4,2,2,1990,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,5.348963682840919,0.0,40.66244653130948,98.20630914287005,634.5365102402163,799.5572535630156,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,6.264280223975842,5.98321277471641,4.711072604860232,9.220792195085387,6.224223023453929,8,35,2076614.8
115.14081426779546,122.34957353764963,3,1,1,2011,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,5.044695095844449,0.0,0.0,0.0,0.0,0.0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,7.02906676965543,8.520679915370009,9.060186952840898,8.255593049531662,6.075656819123976,9,14,901508.26
87.35070314196129,60.0,1,1,3,1995,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,15.596846985028014,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,6.362884539777967,5.091300896336058,5.203530037216721,4.892097134518818,6.304295414953112,6,30,556655.55
